City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
262,Eureka,US,2021-12-10 17:46:56,40.8021,-124.1637,42.64,94,33,2.21,scattered clouds
263,Arraial Do Cabo,BR,2021-12-10 17:46:57,-22.9661,-42.0278,80.56,65,20,13.8,few clouds
264,Lithgow,AU,2021-12-10 17:46:58,-33.4833,150.15,47.82,92,58,2.35,broken clouds
265,Kavaratti,IN,2021-12-10 17:46:58,10.5669,72.642,82.27,74,16,4.41,few clouds
266,Mount Isa,AU,2021-12-10 17:46:59,-20.7333,139.5,71.37,16,0,8.05,clear sky
267,Maldonado,UY,2021-12-10 17:41:59,-34.6667,-54.9167,76.39,39,56,13.8,broken clouds
268,Skibbereen,IE,2021-12-10 17:47:00,51.55,-9.2667,42.6,74,72,8.9,broken clouds
269,Graaff-Reinet,ZA,2021-12-10 17:47:00,-32.2522,24.5308,76.93,57,75,10.51,broken clouds
270,Comodoro Rivadavia,AR,2021-12-10 17:38:18,-45.8667,-67.5,62.46,72,20,9.22,few clouds
271,Alofi,NU,2021-12-10 17:42:14,-19.0595,-169.9187,71.49,94,100,6.91,moderate rain
272,Pisco,PE,2021-12-10 17:43:26,-13.7,-76.2167,72.01,78,75,6.91,broken clouds
273,Paine,CL,2021-12-10 17:48:02,-33.8167,-70.75,82.0,31,0,7.72,clear sky
274,Tilichiki,RU,2021-12-10 17:48:02,60.4667,166.1,-15.41,88,69,9.13,broken clouds
275,Kinablangan,PH,2021-12-10 17:48:03,7.6947,126.5503,77.81,86,80,4.0,broken clouds
276,Hegra,NO,2021-12-10 17:48:03,63.4644,11.114,22.91,80,0,8.05,clear sky
277,Camacha,PT,2021-12-10 17:48:04,33.0833,-16.3333,62.53,68,40,18.41,scattered clouds
278,Arica,CL,2021-12-10 17:45:22,-18.475,-70.3042,81.95,53,0,14.97,clear sky
279,Lebu,CL,2021-12-10 17:48:04,-37.6167,-73.65,62.28,74,37,9.71,scattered clouds
280,Madang,PG,2021-12-10 17:48:05,-5.2246,145.7966,77.4,93,100,4.85,light rain
281,Atar,MR,2021-12-10 17:48:05,20.5169,-13.0499,77.79,10,39,9.64,scattered clouds
282,Pringsewu,ID,2021-12-10 17:48:06,-5.3582,104.9744,72.54,96,100,2.28,overcast clouds
283,Anlu,CN,2021-12-10 17:48:06,31.1661,112.5831,48.76,87,100,15.82,overcast clouds
284,Oranjemund,NA,2021-12-10 17:48:07,-28.55,16.4333,64.2,83,0,8.61,clear sky
285,Oussouye,SN,2021-12-10 17:48:07,12.485,-16.5469,91.58,42,100,7.58,overcast clouds
286,Murgab,TM,2021-12-10 17:48:08,37.4966,61.9714,51.67,54,14,9.22,few clouds
287,Kirovsk,UA,2021-12-10 17:47:05,48.6375,38.6428,38.8,80,99,10.58,overcast clouds
288,Ambon,ID,2021-12-10 17:44:16,-3.6954,128.1814,81.12,79,73,5.32,broken clouds
289,Rio Grande,BR,2021-12-10 17:48:09,-32.035,-52.0986,77.11,62,32,12.08,scattered clouds
290,Lagoa,PT,2021-12-10 17:48:09,39.05,-27.9833,63.45,77,12,13.4,few clouds
291,Sabha,LY,2021-12-10 17:48:10,27.0377,14.4283,53.15,42,21,1.52,few clouds
292,Ilulissat,GL,2021-12-10 17:48:10,69.2167,-51.1,17.62,38,75,3.44,broken clouds
293,Tabuk,PH,2021-12-10 17:48:11,17.4189,121.4443,69.03,91,90,4.36,overcast clouds
294,Celestun,MX,2021-12-10 17:48:12,20.8667,-90.4,84.7,59,22,2.46,few clouds
295,Balikpapan,ID,2021-12-10 17:48:13,-1.2675,116.8289,76.41,90,99,4.12,moderate rain
296,Meulaboh,ID,2021-12-10 17:48:13,4.1363,96.1285,77.56,85,92,2.82,overcast clouds
297,Nangomba,TZ,2021-12-10 17:48:14,-10.9,38.5,80.71,56,78,8.08,broken clouds
298,Bure,ET,2021-12-10 17:48:14,10.7,37.0667,57.61,31,3,5.66,clear sky
299,Itarema,BR,2021-12-10 17:48:15,-2.9248,-39.9167,86.65,58,86,14.85,overcast clouds
300,Vao,NC,2021-12-10 17:48:16,-22.6667,167.4833,78.12,84,96,18.21,overcast clouds
301,George Town,MY,2021-12-10 17:46:06,5.4112,100.3354,79.9,88,20,1.01,few clouds
302,Belmonte,BR,2021-12-10 17:48:17,-15.8631,-38.8828,77.0,90,100,5.28,overcast clouds
303,Santa Maria,BR,2021-12-10 17:46:18,-29.6842,-53.8069,85.3,42,0,10.36,clear sky
304,Adzhamka,UA,2021-12-10 17:48:17,48.5424,32.5354,45.82,89,99,16.15,overcast clouds
305,Hailey,US,2021-12-10 17:48:18,43.5196,-114.3153,24.89,44,1,5.75,clear sky
306,Birjand,IR,2021-12-10 17:48:19,32.8663,59.2211,43.27,21,0,9.22,clear sky
307,Emerald,AU,2021-12-10 17:48:19,-23.5333,148.1667,71.98,68,0,5.75,clear sky
308,Panzhihua,CN,2021-12-10 17:48:20,26.5851,101.7128,54.14,81,0,1.25,clear sky
309,Maniitsoq,GL,2021-12-10 17:48:20,65.4167,-52.9,21.18,57,64,4.54,broken clouds
310,Grande Prairie,CA,2021-12-10 17:48:21,55.1667,-118.8027,19.58,73,75,10.36,broken clouds
311,Vilyuysk,RU,2021-12-10 17:48:22,63.7553,121.6247,-4.68,97,100,4.36,overcast clouds
312,Olinda,BR,2021-12-10 17:48:23,-8.0089,-34.8553,85.73,66,40,11.5,scattered clouds
313,Leningradskiy,RU,2021-12-10 17:48:23,69.3833,178.4167,-19.57,88,98,19.15,overcast clouds
314,Brigantine,US,2021-12-10 17:48:23,39.4101,-74.3646,52.14,66,90,8.05,overcast clouds
315,Mantua,IT,2021-12-10 17:48:24,45.1667,10.7833,43.34,91,100,10.47,overcast clouds
316,Flin Flon,CA,2021-12-10 17:39:35,54.7682,-101.865,12.04,79,75,8.05,light snow
317,Misratah,LY,2021-12-10 17:49:25,32.3754,15.0925,61.18,35,0,11.86,clear sky
318,Petropavlovsk-Kamchatskiy,RU,2021-12-10 17:49:26,53.0452,158.6483,21.79,93,20,6.71,few clouds
319,Kingman,US,2021-12-10 17:49:27,35.1894,-114.053,48.02,56,1,11.5,clear sky
320,Pierre,US,2021-12-10 17:49:27,44.3683,-100.351,31.12,87,90,6.91,snow
321,Bethel,US,2021-12-10 17:49:27,41.3712,-73.414,51.78,67,90,3.0,overcast clouds
322,Quatre Cocos,MU,2021-12-10 17:49:28,-20.2078,57.7625,78.91,68,97,12.26,overcast clouds
323,Alamosa,US,2021-12-10 17:49:29,37.4695,-105.87,31.51,93,90,11.5,light snow
324,Vanderhoof,CA,2021-12-10 17:49:29,54.0166,-124.0198,28.11,71,100,8.39,overcast clouds
325,Ngunguru,NZ,2021-12-10 17:49:30,-35.6167,174.5,62.17,91,53,4.92,broken clouds
326,Mahebourg,MU,2021-12-10 17:49:31,-20.4081,57.7,79.09,69,40,6.91,scattered clouds
327,Abu Samrah,SY,2021-12-10 17:49:31,35.3029,37.1841,54.88,59,39,8.41,scattered clouds
328,Garowe,SO,2021-12-10 17:49:32,8.4054,48.4845,73.09,53,33,19.24,scattered clouds
329,Adrar,MR,2021-12-10 17:49:32,20.5022,-10.0711,73.69,9,94,10.89,overcast clouds
330,Pemangkat,ID,2021-12-10 17:49:33,1.1667,108.9667,77.05,90,100,6.02,overcast clouds
331,Axim,GH,2021-12-10 17:49:33,4.8699,-2.2405,81.19,81,70,9.44,broken clouds
332,Ostrovnoy,RU,2021-12-10 17:46:09,68.0531,39.5131,18.72,75,90,22.28,overcast clouds
333,Kavieng,PG,2021-12-10 17:49:34,-2.5744,150.7967,82.29,81,100,12.17,moderate rain
334,Villanueva De La Serena,ES,2021-12-10 17:49:35,38.9766,-5.7974,55.83,87,100,10.76,overcast clouds
335,Port Hardy,CA,2021-12-10 17:49:36,50.6996,-127.4199,45.75,93,90,14.97,moderate rain
336,Aljezur,PT,2021-12-10 17:49:36,37.3191,-8.8033,58.62,91,73,9.95,broken clouds
337,Lincoln,US,2021-12-10 17:45:02,40.8,-96.667,40.95,56,90,18.41,overcast clouds
338,Umm Lajj,SA,2021-12-10 17:49:37,25.0213,37.2685,77.79,54,76,5.88,broken clouds
339,Columbus,US,2021-12-10 17:45:58,39.9612,-82.9988,57.61,77,90,1.99,overcast clouds
340,San Carlos,VE,2021-12-10 17:49:38,9.6612,-68.5827,94.68,33,86,2.19,overcast clouds
341,Peleduy,RU,2021-12-10 17:49:38,59.6289,112.7406,2.55,94,100,7.49,overcast clouds
342,Chapleau,CA,2021-12-10 17:49:39,47.8405,-83.4034,28.49,74,75,4.61,broken clouds
343,Cockburn Town,TC,2021-12-10 17:49:40,21.4612,-71.1419,80.56,69,40,17.27,scattered clouds
344,Novo Aripuana,BR,2021-12-10 17:49:40,-5.1206,-60.3797,91.6,54,96,0.36,overcast clouds
345,Ankang,CN,2021-12-10 17:49:41,32.68,109.0172,46.71,95,100,1.03,overcast clouds
346,Tigil,RU,2021-12-10 17:49:41,57.8,158.6667,21.87,97,100,1.97,light snow
347,Zabol,AF,2021-12-10 17:49:42,32.25,67.25,39.52,23,24,6.85,few clouds
348,Sabang,ID,2021-12-10 17:49:42,5.8933,95.3214,82.02,76,98,14.14,overcast clouds
349,Paragominas,BR,2021-12-10 17:49:43,-2.9667,-47.4833,85.75,65,87,3.47,overcast clouds
350,Mayo,US,2021-12-10 17:49:44,38.8876,-76.5119,55.38,64,40,7.0,scattered clouds
351,Fort Nelson,CA,2021-12-10 17:49:44,58.8053,-122.7002,-4.41,84,75,3.44,broken clouds
352,Calera,US,2021-12-10 17:49:45,33.1029,-86.7536,66.06,97,90,3.0,mist
353,Solnechnyy,RU,2021-12-10 17:49:45,50.7214,136.6319,20.1,94,100,4.72,light snow
354,Lalmohan,BD,2021-12-10 17:49:46,22.3384,90.7419,71.87,70,0,8.21,clear sky
355,Aksu,CN,2021-12-10 17:49:46,41.1231,80.2644,25.38,57,0,4.94,clear sky
356,San Jeronimo,PE,2021-12-10 17:49:47,-11.9472,-75.2829,65.01,49,99,3.91,overcast clouds
357,Saint Anthony,US,2021-12-10 17:49:48,45.0205,-93.218,31.24,82,90,1.01,light snow
358,Abrau-Dyurso,RU,2021-12-10 17:49:48,44.69,37.59,44.06,88,8,11.81,clear sky
359,San Quintin,MX,2021-12-10 17:49:49,30.4833,-115.95,60.87,53,6,12.48,clear sky
360,Rocha,UY,2021-12-10 17:45:26,-34.4833,-54.3333,76.82,43,29,14.0,scattered clouds
361,Pangnirtung,CA,2021-12-10 17:49:49,66.1451,-65.7125,3.2,92,90,5.75,light snow
362,Aykhal,RU,2021-12-10 17:50:50,66.0,111.5,-13.27,96,100,10.85,overcast clouds
363,Ayagoz,KZ,2021-12-10 17:50:50,47.9714,80.4392,0.27,77,18,6.62,few clouds
364,Junqueiropolis,BR,2021-12-10 17:50:51,-21.5147,-51.4336,93.38,16,24,4.56,few clouds
365,Faanui,PF,2021-12-10 17:50:51,-16.4833,-151.75,81.25,69,70,14.58,broken clouds
366,Gusau,NG,2021-12-10 17:50:52,12.1628,6.6614,78.51,17,26,9.53,scattered clouds
367,Barra,BR,2021-12-10 17:50:52,-11.0894,-43.1417,86.34,54,71,5.86,broken clouds
368,Bethanien,NA,2021-12-10 17:50:53,-26.502,17.1583,78.87,11,0,14.9,clear sky
369,Nioro,GM,2021-12-10 17:50:54,13.35,-15.75,93.58,14,96,3.22,overcast clouds
370,Presidencia Roque Saenz Pena,AR,2021-12-10 17:50:55,-26.7852,-60.4388,96.96,24,47,4.79,scattered clouds
371,Saint-Denis,FR,2021-12-10 17:50:56,48.9167,2.3333,44.76,77,20,5.99,few clouds
372,Fortuna,US,2021-12-10 17:50:56,40.5982,-124.1573,43.36,60,1,1.99,clear sky
373,Luziania,BR,2021-12-10 17:47:36,-16.2525,-47.9503,83.98,63,100,5.01,overcast clouds
374,Kodinsk,RU,2021-12-10 17:50:57,58.6881,99.1844,1.26,93,100,9.91,overcast clouds
375,Alice Springs,AU,2021-12-10 17:47:06,-23.7,133.8833,63.95,32,0,6.91,clear sky
376,Chumikan,RU,2021-12-10 17:50:57,54.7183,135.315,-3.51,95,93,6.13,overcast clouds
377,Egvekinot,RU,2021-12-10 17:50:58,66.3167,-179.1667,-21.03,81,21,6.73,few clouds
378,Melfi,IT,2021-12-10 17:50:59,40.9965,15.6514,45.5,76,99,6.67,overcast clouds
379,Harper,LR,2021-12-10 17:50:59,4.375,-7.7169,81.7,76,55,8.34,broken clouds
380,Ballarat,AU,2021-12-10 17:51:00,-37.5662,143.8496,51.49,91,90,6.58,overcast clouds
381,Arlit,NE,2021-12-10 17:51:01,18.7369,7.3853,72.1,8,77,7.78,broken clouds
382,Altay,CN,2021-12-10 17:51:01,47.8667,88.1167,2.95,64,2,6.42,clear sky
383,Eidfjord,NO,2021-12-10 17:51:02,60.4675,7.0719,21.42,88,18,7.14,few clouds
384,Westport,US,2021-12-10 17:51:02,41.1415,-73.3579,53.89,69,90,1.01,overcast clouds
385,Itoman,JP,2021-12-10 17:51:03,26.1247,127.6694,68.02,68,75,2.3,broken clouds
386,Mosquera,CO,2021-12-10 17:51:03,4.7059,-74.2302,68.09,42,75,6.91,broken clouds
387,Longyearbyen,SJ,2021-12-10 17:51:04,78.2186,15.6401,30.04,74,75,12.66,broken clouds
388,Nizhniy Kuranakh,RU,2021-12-10 17:51:05,58.8353,125.4869,-10.5,95,86,2.82,overcast clouds
389,Miramar,US,2021-12-10 17:49:12,25.9873,-80.2323,85.01,71,40,10.36,scattered clouds
390,Kamenka,RU,2021-12-10 17:51:06,51.3223,42.7678,30.74,80,95,8.7,overcast clouds
391,Maltahohe,NA,2021-12-10 17:51:06,-24.8333,16.9833,80.35,10,1,16.31,clear sky
392,Guerrero Negro,MX,2021-12-10 17:51:07,27.9769,-114.0611,65.39,66,49,15.23,scattered clouds
393,Beira,MZ,2021-12-10 17:46:54,-19.8436,34.8389,82.49,78,20,11.99,few clouds
394,Erenhot,CN,2021-12-10 17:51:08,43.6475,111.9767,21.52,67,17,18.5,few clouds
395,Carballo,ES,2021-12-10 17:51:08,43.213,-8.691,55.0,90,85,3.06,overcast clouds
396,Davila,PH,2021-12-10 17:51:09,18.4726,120.5763,76.12,77,90,22.17,overcast clouds
397,Jieshi,CN,2021-12-10 17:51:10,22.8134,115.8257,68.95,79,69,18.7,broken clouds
398,Iwanai,JP,2021-12-10 17:51:10,42.9744,140.5089,37.87,92,100,3.27,overcast clouds
399,Syedove,UA,2021-12-10 17:51:11,47.0768,38.156,44.01,93,69,11.86,broken clouds
400,Kendari,ID,2021-12-10 17:46:12,-3.945,122.4989,76.44,90,92,4.29,overcast clouds
401,Dudinka,RU,2021-12-10 17:51:12,69.4058,86.1778,-21.89,95,99,5.41,overcast clouds
402,Sibu,MY,2021-12-10 17:51:13,2.3,111.8167,75.51,100,40,1.99,scattered clouds
403,Puerto Ayacucho,VE,2021-12-10 17:51:15,5.6639,-67.6236,89.38,46,43,10.18,scattered clouds
404,Bandarbeyla,SO,2021-12-10 17:51:15,9.4942,50.8122,76.98,74,11,19.46,few clouds
405,Inzer,RU,2021-12-10 17:51:16,54.2167,57.5556,19.04,93,100,2.21,overcast clouds
406,Kiunga,PG,2021-12-10 17:51:16,-6.1219,141.2906,73.58,100,93,1.79,overcast clouds
407,Tarko-Sale,RU,2021-12-10 17:51:17,64.9225,77.785,14.14,92,100,19.77,overcast clouds
408,Sayansk,RU,2021-12-10 17:52:17,54.1088,102.1648,8.08,87,100,11.16,overcast clouds
409,Mahon,ES,2021-12-10 17:52:18,39.8885,4.2658,52.36,93,75,4.61,broken clouds
410,Isla Mujeres,MX,2021-12-10 17:52:18,21.2311,-86.731,86.16,70,20,14.83,few clouds
411,Northam,GB,2021-12-10 17:52:19,51.0333,-4.2167,46.26,72,52,20.09,broken clouds
412,Wanxian,CN,2021-12-10 17:52:19,30.8039,108.3897,54.95,95,100,2.48,overcast clouds
413,Majene,ID,2021-12-10 17:52:17,-3.5403,118.9707,78.28,85,100,4.5,overcast clouds
414,Eyl,SO,2021-12-10 17:52:20,7.9803,49.8164,76.48,70,8,20.29,clear sky
415,Kholodnyy,RU,2021-12-10 17:52:21,62.7167,147.95,-46.77,99,63,0.4,broken clouds
416,Coihaique,CL,2021-12-10 17:48:02,-45.5752,-72.0662,77.61,33,20,9.22,few clouds
417,Carutapera,BR,2021-12-10 17:52:21,-1.195,-46.02,83.73,74,52,10.36,broken clouds
418,Angoche,MZ,2021-12-10 17:48:13,-16.2325,39.9086,81.05,78,26,11.61,scattered clouds
419,Tevaitoa,PF,2021-12-10 17:52:23,-16.7833,-151.5,81.3,67,67,14.29,broken clouds
420,Manavalakurichi,IN,2021-12-10 17:52:23,8.1333,77.3,80.69,78,40,5.75,scattered clouds
421,Coquimbo,CL,2021-12-10 17:52:24,-29.9533,-71.3436,62.33,82,90,12.66,overcast clouds
422,Lishu,CN,2021-12-10 17:52:25,43.3047,124.3278,28.56,80,56,2.28,broken clouds
423,Hualmay,PE,2021-12-10 17:52:25,-11.0964,-77.6139,70.7,78,99,8.75,overcast clouds
424,Fallon,US,2021-12-10 17:52:26,39.4735,-118.7774,33.93,69,40,6.91,scattered clouds
425,Caceres,ES,2021-12-10 17:52:26,39.522,-6.3748,55.8,89,74,12.08,broken clouds
426,Kabinda,CD,2021-12-10 17:52:27,-6.1333,24.4833,70.16,92,87,4.83,light rain
427,Dunedin,NZ,2021-12-10 17:50:08,-45.8742,170.5036,53.8,95,100,4.0,light rain
428,Bambous Virieux,MU,2021-12-10 17:52:27,-20.3428,57.7575,79.05,69,40,6.91,scattered clouds
429,Civitanova Marche,IT,2021-12-10 17:52:28,43.307,13.7206,48.85,65,100,15.66,overcast clouds
430,Lorengau,PG,2021-12-10 17:52:28,-2.0226,147.2712,83.52,82,72,17.6,broken clouds
431,Zavallya,UA,2021-12-10 17:52:29,48.2135,30.0156,49.12,80,100,22.01,overcast clouds
432,Hondo,JP,2021-12-10 17:52:29,32.45,130.2,50.95,70,14,1.19,few clouds
433,San Matias,BO,2021-12-10 17:52:30,-16.3667,-58.4,98.47,33,100,2.06,overcast clouds
434,Henties Bay,NA,2021-12-10 17:52:31,-22.116,14.2845,62.85,81,3,8.55,clear sky
435,Yar-Sale,RU,2021-12-10 17:52:31,66.8333,70.8333,13.89,96,100,5.21,light snow
436,Mapiripan,CO,2021-12-10 17:52:32,2.8892,-72.1256,90.63,47,81,12.1,broken clouds
437,Mbanza-Ngungu,CD,2021-12-10 17:52:32,-5.25,14.8667,70.93,88,29,0.63,scattered clouds
438,Herat,AF,2021-12-10 17:52:33,34.5,62.0,49.64,24,1,8.12,clear sky
439,Kempsey,AU,2021-12-10 17:52:33,-31.0833,152.8333,59.95,79,7,1.99,clear sky
440,Porto Walter,BR,2021-12-10 17:52:34,-8.2686,-72.7439,77.22,90,100,4.56,light rain
441,Dongsheng,CN,2021-12-10 17:52:34,39.8161,109.9776,27.01,62,38,11.41,scattered clouds
442,Baraya,CO,2021-12-10 17:52:34,3.1533,-75.0531,82.2,75,82,3.58,broken clouds
443,Los Llanos De Aridane,ES,2021-12-10 17:52:35,28.6585,-17.9182,64.15,70,75,13.0,broken clouds
444,Whitianga,NZ,2021-12-10 17:52:35,-36.8333,175.7,68.02,89,41,1.83,scattered clouds
445,Kampene,CD,2021-12-10 17:52:36,-3.6,26.6667,75.13,82,89,0.67,overcast clouds
446,Verkhoyansk,RU,2021-12-10 17:52:36,67.5447,133.385,-35.68,97,99,1.43,overcast clouds
447,Akureyri,IS,2021-12-10 17:52:37,65.6835,-18.0878,19.33,100,0,3.44,clear sky
448,Marsh Harbour,BS,2021-12-10 17:52:38,26.5412,-77.0636,76.84,74,0,5.99,clear sky
449,Matara,LK,2021-12-10 17:52:38,5.9485,80.5353,76.08,88,88,8.86,overcast clouds
450,Banjar,ID,2021-12-10 17:52:39,-8.19,114.9675,84.06,88,56,5.59,broken clouds
451,Lashio,MM,2021-12-10 17:52:39,22.9333,97.75,58.6,98,2,1.25,clear sky
452,Rolla,US,2021-12-10 17:52:40,37.9514,-91.7713,66.85,89,75,5.01,broken clouds
453,Cururupu,BR,2021-12-10 17:52:41,-1.8283,-44.8683,85.78,63,72,8.39,broken clouds
454,Puquio,PE,2021-12-10 17:52:42,-14.7,-74.1333,61.32,58,85,12.55,overcast clouds
455,Karaton,ID,2021-12-10 17:52:43,-6.3424,106.1045,73.56,92,100,2.86,moderate rain
456,Aktash,RU,2021-12-10 17:53:43,50.3,87.7333,-11.6,74,40,3.69,scattered clouds
457,Hoquiam,US,2021-12-10 17:53:44,46.9809,-123.8893,46.92,88,100,6.73,overcast clouds
458,Kernersville,US,2021-12-10 17:51:36,36.1199,-80.0736,57.65,69,90,3.0,overcast clouds
459,Surat,IN,2021-12-10 17:53:44,21.1667,72.8333,75.18,64,0,4.61,smoke
460,Vostok,RU,2021-12-10 17:53:46,46.4856,135.8833,26.98,99,100,3.2,light snow
461,Fraga,ES,2021-12-10 17:53:46,41.5229,0.3489,52.92,69,99,31.5,overcast clouds
462,Kulhudhuffushi,MV,2021-12-10 17:53:47,6.6221,73.07,82.29,77,25,9.6,scattered clouds
463,Trinidad,BO,2021-12-10 17:53:48,-14.8333,-64.9,91.38,66,75,5.75,broken clouds
464,Alpena,US,2021-12-10 17:53:48,45.0617,-83.4327,37.11,85,90,1.01,overcast clouds
465,Wanning,CN,2021-12-10 17:53:49,18.8003,110.3967,70.56,78,86,5.55,overcast clouds
466,Gorontalo,ID,2021-12-10 17:53:50,0.5412,123.0595,76.5,95,94,2.39,overcast clouds
467,Sambava,MG,2021-12-10 17:53:51,-14.2667,50.1667,76.73,77,100,6.51,overcast clouds
468,Punta Alta,AR,2021-12-10 17:53:51,-38.8759,-62.0736,75.51,58,84,4.59,broken clouds
469,Izhma,RU,2021-12-10 17:53:52,65.0083,53.9113,17.06,89,97,10.71,overcast clouds
470,Lumphat,KH,2021-12-10 17:53:52,13.4878,106.9816,65.48,82,95,5.53,overcast clouds
471,Vila Do Maio,CV,2021-12-10 17:53:53,15.1333,-23.2167,75.99,70,51,19.51,broken clouds
472,Sao Jose Da Coroa Grande,BR,2021-12-10 17:53:53,-8.8978,-35.1478,83.34,67,93,12.53,overcast clouds
473,Sinnamary,GF,2021-12-10 17:53:54,5.3833,-52.95,78.6,89,100,8.5,overcast clouds
474,Bilibino,RU,2021-12-10 17:53:55,68.0546,166.4372,-35.16,99,95,1.86,overcast clouds
475,Mecca,SA,2021-12-10 17:53:55,21.4267,39.8261,75.18,65,31,1.43,scattered clouds
476,Yumen,CN,2021-12-10 17:53:56,40.2833,97.2,22.57,64,99,22.97,overcast clouds
477,Lianzhou,CN,2021-12-10 17:53:57,24.7811,112.3825,58.39,78,0,0.27,clear sky
478,Salas,ES,2021-12-10 17:53:57,43.4118,-6.2602,53.51,88,98,6.89,overcast clouds
479,Kangaatsiaq,GL,2021-12-10 17:53:58,68.3065,-53.4641,20.03,69,72,16.93,broken clouds
480,Paidha,UG,2021-12-10 17:53:58,2.4167,30.9855,66.34,68,99,5.01,overcast clouds
481,Russkaya Polyana,UA,2021-12-10 17:53:59,49.417,31.9201,46.4,81,100,18.48,overcast clouds
482,At-Bashi,KG,2021-12-10 17:51:20,41.1702,75.8106,7.84,51,1,3.09,clear sky
483,Pandan,PH,2021-12-10 17:53:59,14.0453,124.1694,78.39,90,100,21.18,moderate rain
484,Changli,CN,2021-12-10 17:54:00,39.7042,119.1506,38.89,69,100,1.52,overcast clouds
485,Kununurra,AU,2021-12-10 17:54:01,-15.7667,128.7333,82.38,78,75,0.0,broken clouds
486,Liepaja,LV,2021-12-10 17:54:01,56.5419,21.0367,33.85,93,90,10.36,overcast clouds
487,Kaitangata,NZ,2021-12-10 17:54:02,-46.2817,169.8464,56.93,77,100,3.74,overcast clouds
488,Marshalltown,US,2021-12-10 17:54:02,42.0494,-92.908,39.24,54,100,18.23,overcast clouds
489,Burnie,AU,2021-12-10 17:54:03,-41.0667,145.9167,54.91,80,99,9.78,overcast clouds
490,College,US,2021-12-10 17:54:03,64.8569,-147.8028,12.18,83,90,5.75,light snow
491,Berdigestyakh,RU,2021-12-10 17:54:04,62.0989,126.6992,-3.48,99,100,3.29,overcast clouds
492,Risor,NO,2021-12-10 17:54:04,58.7206,9.2342,33.3,85,100,16.4,overcast clouds
493,Santa Vitoria Do Palmar,BR,2021-12-10 17:54:05,-33.5189,-53.3681,72.25,55,51,12.17,broken clouds
494,Coahuayana,MX,2021-12-10 17:54:05,18.7333,-103.6833,89.67,40,13,5.01,few clouds
495,Bethany,US,2021-12-10 17:50:24,45.5579,-122.8676,43.2,90,90,1.01,overcast clouds
496,Sobolevo,RU,2021-12-10 17:54:06,54.4299,31.8996,33.4,95,100,17.65,overcast clouds
497,Smithers,CA,2021-12-10 17:50:35,54.7804,-127.1743,28.72,80,75,11.5,light snow
498,Alekseyevsk,RU,2021-12-10 17:54:07,57.8406,108.3492,3.43,93,100,7.27,overcast clouds
499,Skalat,UA,2021-12-10 17:54:07,49.4273,25.9787,37.44,100,100,2.91,overcast clouds
500,Qaqortoq,GL,2021-12-10 17:54:08,60.7167,-46.0333,27.43,64,100,10.33,overcast clouds
501,Wankaner,IN,2021-12-10 17:54:08,22.6167,70.9333,76.64,47,0,9.1,clear sky
502,Gulu,UG,2021-12-10 17:54:09,2.7746,32.299,74.52,65,98,4.56,overcast clouds
503,Bay Roberts,CA,2021-12-10 17:55:09,47.5999,-53.2648,29.34,66,47,8.99,scattered clouds
504,Dhilwan,IN,2021-12-10 17:55:10,31.5169,75.35,53.6,35,0,4.41,clear sky
505,Gewane,ET,2021-12-10 17:55:10,10.1664,40.6453,79.39,30,2,9.26,clear sky
506,Kasempa,ZM,2021-12-10 17:55:11,-13.4584,25.8338,76.23,44,38,6.49,scattered clouds
507,Canton,CN,2021-12-10 17:55:11,23.1167,113.25,70.0,61,0,2.59,clear sky
508,Rawson,AR,2021-12-10 17:55:12,-43.3002,-65.1023,82.9,28,0,23.91,clear sky
509,Igrim,RU,2021-12-10 17:55:13,63.1906,64.4162,7.68,93,96,8.66,overcast clouds
510,Kathmandu,NP,2021-12-10 17:50:22,27.7167,85.3167,50.22,87,20,2.3,few clouds
511,Ilula,TZ,2021-12-10 17:55:14,-7.6766,36.0366,67.53,67,54,8.23,broken clouds
512,Ishigaki,JP,2021-12-10 17:55:14,24.3448,124.1572,73.31,56,96,15.66,overcast clouds
513,Santa Fe,AR,2021-12-10 17:55:14,-31.6333,-60.7,82.0,56,99,1.01,overcast clouds
514,Pathein,MM,2021-12-10 17:55:15,16.7833,94.7333,72.75,83,3,5.97,clear sky
515,Rundu,NA,2021-12-10 17:55:15,-17.9333,19.7667,72.18,63,47,5.08,scattered clouds
516,Zhangjiakou,CN,2021-12-10 17:55:16,40.81,114.8794,30.88,50,100,3.09,overcast clouds
517,Iranshahr,IR,2021-12-10 17:55:16,27.2025,60.6848,59.34,15,0,6.91,clear sky
518,Zaykovo,RU,2021-12-10 17:55:17,57.5613,62.7568,17.6,93,51,5.79,broken clouds
519,Vardo,NO,2021-12-10 17:55:17,70.3705,31.1107,24.78,86,75,27.63,broken clouds
520,Kudat,MY,2021-12-10 17:55:18,6.8837,116.8477,80.53,89,40,9.22,scattered clouds
521,Mazatlan,MX,2021-12-10 17:52:59,23.2167,-106.4167,79.02,80,77,6.62,broken clouds
522,Payo,ID,2021-12-10 17:55:18,-3.7508,103.6372,73.4,99,100,1.68,overcast clouds
523,Ondangwa,NA,2021-12-10 17:55:19,-17.9167,15.95,79.99,44,48,7.16,scattered clouds
524,Shingu,JP,2021-12-10 17:55:19,33.7333,135.9833,48.49,84,0,5.93,clear sky
